"Wavelength","BG18",      "BG25",      "BG3",       "BG36",      "BG38",      "BG39",      "BG40",      "BG42",      "BG47",      "BG55",      "BG59",      "BG60",      "BG60HT",    "BG61",      "BG62",      "BG62HT",    "BG63",      "BG64",      "BG66",      "BG66HS",    "BG67",      "BG67HT",    "BG7",       "GG395",     "GG400",     "GG420",     "GG435",     "GG455",     "GG475",     "GG495",     "KG1",       "KG2",       "KG3",       "KG5",       "N-WG205",   "N-WG280",   "N-WG295",   "N-WG305",   "N-WG320",   "N-WG360",   "NG1",       "NG11",      "NG3",       "NG4",       "NG5",       "NG9",       "OG515",     "OG530",     "OG550",     "OG570",     "OG590",     "RG1000",    "RG610",     "RG630",     "RG645",     "RG665",     "RG695",     "RG715",     "RG780",     "RG830",     "RG850",     "RG9",       "RG905",     "S7000",     "S7005",     "S7010N",    "S8008G",    "S8022",     "S8023",     "S8612",     "S8802",     "S8806A",    "S8808",     "S8809",     "S8851",     "UG1",       "UG11",      "UG2A",      "UG5",       "VG20",      "VG9"
2050,        0.7631,      0.6325,      0.4623,      0.66,        0.8548,      0.7963,      0.8124,      0.7873,      0.6744,      0.7807,      0.5362,      0.8274,      0.8448,      0.8562,      0.8197,      0.8208,      0.9336,      0.9583,      0.7815,      0.7661,      0.7377,      0.704,       0.7569,      0.9526,      0.9606,      0.9591,      0.9564,      0.9519,      0.9551,      0.953,       0.0383,      0.1776,      0.002861,    0.0005136,   0.9933,      0.9941,      0.9913,      0.9902,      0.9904,      0.9682,      0.159,       0.8058,      0.4813,      0.5659,      0.6414,      0.3845,      0.9549,      0.9584,      0.9585,      0.9572,      0.955,       0.966,       0.9733,      0.9715,      0.9726,      0.9822,      0.9832,      0.9853,      0.9771,      0.9848,      0.9865,      0.028,       0.5626,      0.9977,      0.9873,      0.9739,      0.9254,      0.2074,      0.1947,      0.793,       0.3028,      0.943,       0.8882,      0.9337,      0.6356,      0.03544,     0.01577,     0.01693,     0.5874,      0.704,       0.8086
2100,        0.7807,      0.67,        0.52,        0.723,       0.8529,      0.8145,      0.81,        0.8136,      0.7136,      0.8029,      0.5797,      0.8467,      0.8596,      0.8717,      0.8428,      0.8458,      0.9385,      0.9591,      0.8096,      0.7934,      0.7696,      0.7389,      0.7736,      0.9487,      0.9565,      0.9559,      0.9539,      0.9484,      0.9516,      0.9498,      0.03616,     0.1724,      0.002785,    0.0004851,   0.9902,      0.9889,      0.9856,      0.9843,      0.9833,      0.9577,      0.1718,      0.81,        0.4957,      0.5769,      0.65,        0.4,         0.9526,      0.9556,      0.9558,      0.9544,      0.9523,      0.9622,      0.9719,      0.9698,      0.9711,      0.9811,      0.9825,      0.9841,      0.9739,      0.9826,      0.9837,      0.04638,     0.6059,      0.9955,      0.988,       0.9796,      0.9295,      0.255,       0.2428,      0.8115,      0.3221,      0.9352,      0.8792,      0.9408,      0.8405,      0.0416,      0.02029,     0.01983,     0.6,         0.7389,      0.82
2150,        0.7891,      0.7124,      0.567,       0.768,       0.8482,      0.8268,      0.8076,      0.8362,      0.7474,      0.8131,      0.6165,      0.8632,      0.8797,      0.8834,      0.8618,      0.8616,      0.9414,      0.9589,      0.8319,      0.815,       0.7959,      0.7711,      0.7893,      0.9432,      0.9515,      0.95,        0.9482,      0.9434,      0.9462,      0.9449,      0.03447,     0.1676,      0.002752,    0.0004927,   0.969,       0.986,       0.9827,      0.9824,      0.9805,      0.9541,      0.1876,      0.81,        0.509,       0.5871,      0.6568,      0.414,       0.9486,      0.9515,      0.9519,      0.9502,      0.9482,      0.9551,      0.9688,      0.9666,      0.9684,      0.9781,      0.979,       0.9803,      0.9675,      0.976,       0.9776,      0.0704,      0.6425,      0.9949,      0.9885,      0.985,       0.9326,      0.3025,      0.2908,      0.8248,      0.3373,      0.9113,      0.8611,      0.941,       0.9613,      0.05012,     0.02582,     0.0232,      0.6094,      0.7711,      0.8312
2200,        0.7765,      0.7421,      0.62,        0.784,       0.8208,      0.8223,      0.7945,      0.8507,      0.7724,      0.8044,      0.6389,      0.8733,      0.8909,      0.8897,      0.8757,      0.8764,      0.9406,      0.9549,      0.8507,      0.8318,      0.8164,      0.7964,      0.8025,      0.9318,      0.9401,      0.9379,      0.9376,      0.9323,      0.9336,      0.9329,      0.03377,     0.1647,      0.002727,    0.0005413,   0.9657,      0.9812,      0.9762,      0.9762,      0.9743,      0.9357,      0.2037,      0.81,        0.5225,      0.5974,      0.6619,      0.43,        0.9342,      0.9385,      0.9385,      0.936,       0.9334,      0.9439,      0.955,       0.953,       0.9547,      0.9661,      0.97,        0.968,       0.9571,      0.9664,      0.9665,      0.1008,      0.6679,      0.9949,      0.9875,      0.9873,      0.9303,      0.3453,      0.3323,      0.8214,      0.3427,      0.8562,      0.8417,      0.9327,      0.971,       0.05979,     0.0316,      0.02753,     0.6039,      0.7964,      0.84
2250,        0.769,       0.7743,      0.6566,      0.737,       0.7973,      0.8194,      0.7709,      0.8624,      0.7942,      0.8032,      0.6587,      0.8825,      0.9019,      0.8951,      0.8858,      0.8864,      0.9393,      0.9512,      0.8676,      0.8467,      0.8345,      0.8185,      0.8157,      0.9268,      0.9355,      0.9336,      0.9324,      0.9263,      0.929,       0.9289,      0.03523,     0.1671,      0.003103,    0.0006482,   0.9694,      0.9778,      0.973,       0.9728,      0.9713,      0.9281,      0.2186,      0.8124,      0.536,       0.6084,      0.6707,      0.4442,      0.9311,      0.9335,      0.9335,      0.9328,      0.9295,      0.9342,      0.9519,      0.9509,      0.9516,      0.9623,      0.9666,      0.9641,      0.9468,      0.955,       0.9567,      0.14,        0.6951,      0.9915,      0.9841,      0.9845,      0.9292,      0.3871,      0.3728,      0.8176,      0.3415,      0.6926,      0.8148,      0.918,       0.9585,      0.07156,     0.03845,     0.03365,     0.5992,      0.8185,      0.8472
2300,        0.77,        0.8,         0.7009,      0.557,       0.7897,      0.8195,      0.76,        0.8665,      0.8143,      0.8123,      0.6798,      0.891,       0.9103,      0.8995,      0.8963,      0.9006,      0.9388,      0.9484,      0.881,       0.8577,      0.8488,      0.8379,      0.8274,      0.9315,      0.9397,      0.9381,      0.9365,      0.9301,      0.9335,      0.932,       0.03829,     0.1764,      0.003642,    0.000829,    0.9667,      0.979,       0.9746,      0.9738,      0.9729,      0.9308,      0.2378,      0.82,        0.55,        0.62,        0.68,        0.46,        0.9339,      0.936,       0.9356,      0.9352,      0.9323,      0.932,       0.955,       0.9537,      0.9545,      0.9655,      0.9695,      0.9678,      0.9472,      0.9562,      0.9577,      0.1844,      0.7234,      0.9923,      0.9829,      0.9811,      0.9054,      0.4287,      0.4136,      0.819,       0.3298,      0.3511,      0.738,       0.859,       0.9092,      0.08324,     0.046,       0.04119,     0.5961,      0.8379,      0.8548
2350,        0.7849,      0.82,        0.7349,      0.3641,      0.7907,      0.821,       0.7473,      0.8678,      0.8322,      0.8232,      0.7007,      0.8974,      0.9188,      0.9042,      0.9053,      0.9081,      0.9391,      0.9469,      0.8927,      0.8709,      0.8619,      0.8541,      0.8386,      0.9306,      0.9388,      0.938,       0.9358,      0.9287,      0.932,       0.9313,      0.04292,     0.1885,      0.004394,    0.001095,    0.9516,      0.9764,      0.9713,      0.9717,      0.9702,      0.9279,      0.2555,      0.8227,      0.5617,      0.6289,      0.6883,      0.4731,      0.9332,      0.9356,      0.9353,      0.9337,      0.9313,      0.9284,      0.9554,      0.9546,      0.9555,      0.9666,      0.9698,      0.9684,      0.9443,      0.9533,      0.9555,      0.2288,      0.742,       0.9915,      0.9781,      0.9704,      0.8359,      0.4691,      0.4531,      0.823,       0.2833,      0.1347,      0.5627,      0.72,        0.8398,      0.0959,      0.05309,     0.04948,     0.6,         0.8541,      0.8614
2400,        0.79,        0.83,        0.7538,      0.294,       0.7897,      0.8214,      0.74,        0.866,       0.8467,      0.8313,      0.7176,      0.9023,      0.9246,      0.9076,      0.9126,      0.9143,      0.9387,      0.9447,      0.9031,      0.8798,      0.8717,      0.8694,      0.8493,      0.9235,      0.9329,      0.9317,      0.9307,      0.9228,      0.9259,      0.9256,      0.04886,     0.1997,      0.005839,    0.001479,    0.916,       0.9708,      0.9651,      0.9647,      0.9641,      0.9181,      0.2719,      0.82,        0.5711,      0.6355,      0.69,        0.4857,      0.9292,      0.9311,      0.9316,      0.9302,      0.9267,      0.9216,      0.9532,      0.9525,      0.9525,      0.9646,      0.9679,      0.9658,      0.9363,      0.9455,      0.9474,      0.2643,      0.7535,      0.9995,      0.9677,      0.9475,      0.804,       0.506,       0.4891,      0.8257,      0.2858,      0.07911,     0.5192,      0.6736,      0.7774,      0.1083,      0.06,        0.05747,     0.6,         0.8694,      0.87
2450,        0.7858,      0.8363,      0.7642,      0.2914,      0.7756,      0.8158,      0.7266,      0.8588,      0.8569,      0.8272,      0.7281,      0.9069,      0.9257,      0.9091,      0.918,       0.9208,      0.9364,      0.9416,      0.9113,      0.8858,      0.8803,      0.8808,      0.86,        0.9147,      0.9234,      0.9215,      0.9214,      0.9141,      0.9164,      0.9166,      0.05536,     0.2114,      0.00715,     0.002058,    0.9116,      0.9645,      0.9587,      0.9577,      0.9562,      0.9097,      0.2853,      0.82,        0.5786,      0.6421,      0.6949,      0.4982,      0.9207,      0.9242,      0.9254,      0.9224,      0.9205,      0.9138,      0.9496,      0.9456,      0.9466,      0.9594,      0.966,       0.9598,      0.93,        0.9387,      0.9414,      0.287,       0.7528,      0.9976,      0.951,       0.9106,      0.8206,      0.538,       0.5187,      0.8228,      0.318,       0.07437,     0.5543,      0.705,       0.7296,      0.1199,      0.06776,     0.06255,     0.5969,      0.8808,      0.8736
2500,        0.76,        0.84,        0.7651,      0.325,       0.73,        0.8015,      0.703,       0.8362,      0.8607,      0.8119,      0.727,       0.9061,      0.9222,      0.9064,      0.9193,      0.9204,      0.9317,      0.9354,      0.917,       0.8891,      0.8844,      0.8905,      0.8704,      0.9067,      0.9154,      0.9136,      0.9154,      0.9062,      0.9109,      0.9077,      0.06181,     0.2227,      0.009398,    0.002914,    0.9037,      0.9579,      0.9521,      0.9508,      0.948,       0.8964,      0.3031,      0.82,        0.5837,      0.6472,      0.7,         0.512,       0.9136,      0.9136,      0.9186,      0.9125,      0.9117,      0.9054,      0.9454,      0.9395,      0.9408,      0.9503,      0.9642,      0.9545,      0.9257,      0.9361,      0.9375,      0.2997,      0.7462,      0.9945,      0.931,       0.8676,      0.8337,      0.5617,      0.5374,      0.8093,      0.3404,      0.09294,     0.5867,      0.7315,      0.6979,      0.1262,      0.07,        0.07233,     0.5835,      0.8905,      0.88
2550,        0.7263,      0.8363,      0.7613,      0.3616,      0.6569,      0.7779,      0.6408,      0.7946,      0.8603,      0.7821,      0.716,       0.9064,      0.9288,      0.9055,      0.9208,      0.9214,      0.9352,      0.9383,      0.9209,      0.8938,      0.8871,      0.8973,      0.8805,      0.9014,      0.919,       0.9104,      0.9115,      0.9066,      0.912,       0.9014,      0.06692,     0.2311,      0.0116,      0.00409,     0.8864,      0.9507,      0.9455,      0.9445,      0.94,        0.8866,      0.3186,      0.82,        0.59,        0.6516,      0.7022,      0.5259,      0.9185,      0.9108,      0.9112,      0.9111,      0.9024,      0.8959,      0.9405,      0.9412,      0.9451,      0.9434,      0.9631,      0.9592,      0.9238,      0.9326,      0.9336,      0.302,       0.7382,      0.9931,      0.9205,      0.8334,      0.8554,      0.5775,      0.5451,      0.7833,      0.351,       0.1174,      0.6025,      ,            ,            0.1524,      0.07,        0.0792,      0.5246,      0.8973,      0.88
2600,        0.68,        0.8321,      0.7557,      0.532,       0.61,        0.7542,      0.6079,      0.7705,      0.8567,      0.7532,      0.7055,      0.9035,      0.9279,      0.9005,      0.9215,      0.9213,      0.9284,      0.9299,      0.9239,      0.8939,      0.8867,      0.9027,      0.8866,      0.895,       0.9076,      0.9056,      0.9076,      0.8992,      0.9054,      0.8958,      0.07069,     0.237,       0.01403,     0.005337,    0.8777,      0.9427,      0.9387,      0.938,       0.9389,      0.8759,      0.3308,      0.82,        0.5925,      0.6538,      0.7044,      0.534,       0.9111,      0.9091,      0.9015,      0.9121,      0.8992,      0.8861,      0.9339,      0.9412,      0.9447,      0.9403,      0.9619,      0.9597,      0.9131,      0.9232,      0.9272,      0.2991,      0.727,       0.9915,      0.9157,      0.8267,      0.8778,      0.5903,      0.5502,      0.757,       0.3584,      0.2638,      0.6161,      ,            ,            0.1615,      0.07,        0.0858,      0.501,       0.9027,      0.884
2650,        0.6484,      0.8278,      0.7434,      0.611,       0.5786,      0.7335,      0.5805,      0.7512,      0.8574,      0.7316,      0.6965,      0.9,         0.9261,      0.8947,      0.9213,      0.9202,      0.921,       0.9214,      0.9256,      0.8927,      0.8855,      0.9067,      0.8869,      0.8838,      0.8878,      0.8892,      0.893,       0.8855,      0.8939,      0.8808,      0.07279,     0.2404,      0.01687,     0.00662,     0.8648,      0.9264,      0.9264,      0.9315,      0.9264,      0.8577,      0.3354,      0.8133,      0.5956,      0.6531,      0.7,         0.5347,      0.8926,      0.8999,      0.8864,      0.8991,      0.8917,      0.874,       0.9232,      0.9312,      0.9337,      0.931,       0.9567,      0.9495,      0.8962,      0.9041,      0.9108,      0.2922,      0.711,       0.9895,      0.9175,      0.8399,      0.8986,      0.6017,      0.5547,      0.7355,      0.3715,      0.3548,      0.6349,      ,            ,            0.17,        0.07161,     0.0919,      0.4806,      0.9067,      0.883
2700,        0.5956,      0.81,        0.7236,      0.674,       0.52,        0.7036,      0.54,        0.7228,      0.8513,      0.6993,      0.6787,      0.8923,      0.9218,      0.8849,      0.9177,      0.9166,      0.9101,      0.9084,      0.925,       0.8877,      0.8805,      0.9079,      0.8749,      0.804,       0.8248,      0.812,       0.8152,      0.8129,      0.819,       0.8125,      0.0715,      0.2327,      0.01917,     0.007858,    0.7273,      0.854,       0.854,       0.864,       0.854,       0.7951,      0.3265,      0.74,        0.57,        0.61,        0.66,        0.5,         0.8215,      0.8375,      0.833,       0.8288,      0.8337,      0.837,       0.8746,      0.8695,      0.8894,      0.8797,      0.9214,      0.9017,      0.8629,      0.8646,      0.8646,      0.2612,      0.6734,      0.9813,      0.9039,      0.8516,      0.8943,      0.6055,      0.5481,      0.6974,      0.3654,      0.4376,      0.612,       ,            ,            0.1762,      0.07,        0.09526,     0.4461,      0.9079,      0.87
2750,        0.4255,      0.7251,      0.6443,      0.617,       0.3854,      0.6343,      0.4363,      0.5938,      0.8303,      0.5881,      0.6223,      0.8737,      0.9096,      0.8623,      0.9065,      0.9057,      0.8881,      0.8853,      0.9187,      0.8715,      0.8647,      0.9034,      0.7671,      0.3176,      0.344,       0.3239,      0.3405,      0.348,       0.3672,      0.341,       0.03692,     0.1493,      0.0142,      0.005622,    0.1646,      0.4381,      0.4197,      0.4342,      0.4,         0.3602,      0.17,        0.2545,      0.288,       0.275,       0.3108,      0.271,       0.4471,      0.47,        0.4559,      0.4551,      0.4344,      0.5716,      0.5165,      0.5243,      0.5439,      0.5478,      0.6057,      0.5597,      0.5436,      0.5,         0.5095,      0.1342,      0.4409,      0.8713,      0.7688,      0.7606,      0.6253,      0.5709,      0.4994,      0.6221,      0.2525,      0.4029,      0.3092,      ,            ,            0.1498,      0.06427,     0.06593,     0.3534,      0.9034,      0.687
2800,        0.07,        0.66,        0.5868,      0.4856,      0.08,        0.3706,      0.17,        0.227,       0.7127,      0.1888,      0.3784,      0.7977,      0.8624,      0.7744,      0.8575,      0.8625,      0.8095,      0.802,       0.8882,      0.8004,      0.7974,      0.8741,      0.6908,      0.2228,      0.242,       0.2398,      0.2494,      0.247,       0.2487,      0.2445,      0.00165,     0.0226,      0.001641,    0.0008872,   0.1052,      0.4145,      0.3578,      0.3856,      0.33,        0.2381,      0.0894,      0.12,        0.16,        0.1459,      0.17,        0.15,        0.35,        0.3608,      0.3545,      0.3544,      0.3392,      0.4462,      0.3748,      0.3813,      0.3916,      0.368,       0.4261,      0.3653,      0.218,       0.2183,      0.2243,      0.1042,      0.3043,      0.7654,      0.6136,      0.6575,      0.4937,      0.3741,      0.2689,      0.3075,      0.1581,      0.2729,      0.07872,     ,            ,            0.12,        0.03,        0.04651,     0.12,        0.8741,      0.6154
